,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Total_Working_Days,Avg_Daily_Hours,Median_Daily_Hours,Std_Daily_Hours,Overtime_Days_8.5h,Overtime_Days_10h,Late_Arrival_Rate,Absence_Rate,Very_Early_Start_Rate,Early_Leave_Rate,Friday_Evening_Presence_Rate,Monday_Morning_Presence_Rate,Attrition_Num,Young_Stagnation,Avg_Work_Hours,Work_Intensity,Overtime_Flag,Distance_Bin,Age_Group,LongHours,Is_Young,LowIncome
3928,30,Yes,2,Research & Development,10,3,Life Sciences,3929,Female,1,Human Resources,Divorced,22070,6.0,14,0,6.0,4,4,1,2,3,3,3.0,4.0,2.0,228,6.707549951267056,6.691527777777777,0.29808260360935857,0,0,0.028112449799196786,0.13253012048192772,0.0,0.26907630522088355,0.0,0.011494252873563218,1,0,5.98645112955279,0.7483063911940987,0,Proche (3-10km),26-35,0,0,1
3929,31,No,1,Research & Development,3,2,Life Sciences,3930,Male,3,Laboratory Technician,Married,77560,1.0,15,2,6.0,3,5,0,2,4,3,1.0,3.0,3.0,245,7.6065907029478455,7.600833333333333,0.29706052316647047,0,0,0.03614457831325301,0.0642570281124498,0.0,0.004016064257028112,0.03065134099616858,0.0038314176245210726,0,0,6.707549951267056,0.838443743908382,0,Proche (3-10km),26-35,0,0,0
3930,27,No,1,Sales,3,3,Life Sciences,3931,Male,1,Manager,Single,66940,1.0,13,1,6.0,2,6,1,4,2,3,3.0,4.0,2.0,228,6.325555555555556,6.319722222222222,0.2788277390921419,0,0,0.01606425702811245,0.13253012048192772,0.0,0.678714859437751,0.0,0.0038314176245210726,0,0,7.6065907029478455,0.9508238378684807,0,Proche (3-10km),26-35,0,1,0
3931,29,Yes,1,Sales,4,3,Marketing,3932,Male,5,Research Scientist,Single,36910,1.0,13,0,2.0,3,2,2,2,3,3,2.0,2.0,3.0,242,6.8049793388429745,6.788194444444445,0.2859163400061596,0,0,0.05220883534136546,0.07630522088353414,0.0,0.23694779116465864,0.0,0.007662835249042145,1,0,6.325555555555556,0.7906944444444445,0,Proche (3-10km),26-35,0,1,1
3932,29,No,2,Research & Development,8,4,Life Sciences,3933,Female,1,Sales Executive,Single,23770,8.0,21,1,10.0,2,3,0,2,3,4,4.0,3.0,4.0,229,8.795385735080059,8.783055555555556,0.29066775384756216,201,0,0.024096385542168676,0.1285140562248996,0.0,0.0,0.1685823754789272,0.0038314176245210726,0,0,6.8049793388429745,0.8506224173553718,0,Proche (3-10km),26-35,0,1,1
3933,30,No,1,Sales,7,3,Life Sciences,3934,Male,3,Sales Executive,Divorced,23130,2.0,11,0,12.0,5,7,1,7,3,3,3.0,1.0,3.0,232,8.002729885057471,8.027361111111112,0.2982235580884391,10,0,0.028112449799196786,0.11646586345381527,0.0,0.0,0.08812260536398467,0.011494252873563218,0,0,8.795385735080059,1.0994232168850073,1,Proche (3-10km),26-35,0,0,1
3934,34,No,1,Research & Development,1,2,Medical,3935,Female,2,Healthcare Representative,Married,176650,0.0,11,0,6.0,5,5,1,2,2,3,4.0,4.0,3.0,244,9.915464480874318,9.901666666666667,0.29013412431711094,244,87,0.0321285140562249,0.06827309236947791,0.0,0.0,0.18007662835249041,0.011494252873563218,0,0,8.002729885057471,1.000341235632184,0,Très proche (0-2km),26-35,0,0,0
3935,33,No,0,Research & Development,2,4,Medical,3936,Male,1,Sales Representative,Single,25960,8.0,14,1,13.0,4,11,1,7,3,3,4.0,2.0,2.0,239,7.424654811715481,7.435833333333333,0.3079724768211758,0,0,0.0321285140562249,0.08835341365461848,0.0,0.012048192771084338,0.01532567049808429,0.007662835249042145,0,0,9.915464480874318,1.2394330601092898,1,Très proche (0-2km),26-35,1,0,1
3936,49,No,1,Sales,3,4,Marketing,3937,Male,1,Sales Executive,Single,47280,3.0,11,1,8.0,4,5,0,4,3,3,4.0,4.0,4.0,239,7.713776150627615,7.714444444444444,0.3021954936997337,0,0,0.05220883534136546,0.08835341365461848,0.0,0.004016064257028112,0.05747126436781609,0.0,0,0,7.424654811715481,0.9280818514644351,0,Proche (3-10km),>45,0,0,1
3937,33,Yes,1,Research & Development,10,3,Life Sciences,3938,Male,1,Sales Executive,Single,43020,2.0,13,0,11.0,3,0,0,0,1,3,1.0,1.0,2.0,238,8.306316526610644,8.325277777777778,0.31397245061883555,61,0,0.020080321285140562,0.09236947791164658,0.0,0.0,0.11877394636015326,0.0,1,0,7.713776150627615,0.9642220188284518,0,Proche (3-10km),26-35,0,0,1
3938,38,No,2,Research & Development,28,3,Medical,3939,Male,1,Healthcare Representative,Married,29790,4.0,12,1,9.0,3,6,0,5,3,3,3.0,2.0,2.0,239,7.9122873082287315,7.928333333333334,0.31091101825358675,5,0,0.040160642570281124,0.08835341365461848,0.0,0.0,0.09961685823754789,0.01532567049808429,0,0,8.306316526610644,1.0382895658263305,0,Très loin (>20km),36-45,0,0,1
3939,31,Yes,1,Human Resources,9,4,Human Resources,3940,Male,2,Laboratory Technician,Married,168850,2.0,14,2,10.0,2,1,0,0,3,3,1.0,3.0,3.0,231,6.221997354497355,6.226666666666667,0.3099042832785092,0,0,0.040160642570281124,0.12048192771084337,0.0,0.6666666666666666,0.0,0.007662835249042145,1,0,7.9122873082287315,0.9890359135285914,0,Proche (3-10km),26-35,0,0,0
3940,29,No,1,Research & Development,3,4,Other,3941,Female,2,Sales Representative,Divorced,55930,1.0,13,1,1.0,3,1,0,0,3,3,4.0,1.0,3.0,240,6.287173611111111,6.291388888888889,0.2792701453697932,0,0,0.0321285140562249,0.08433734939759036,0.0,0.7028112449799196,0.0,0.0,0,0,6.221997354497355,0.7777496693121694,0,Proche (3-10km),26-35,0,1,0
3941,30,No,1,Research & Development,2,1,Medical,3942,Male,1,Sales Representative,Married,104450,3.0,18,1,10.0,3,7,1,7,3,3,3.0,3.0,3.0,236,6.788280367231639,6.769583333333333,0.30679836570790486,0,0,0.020080321285140562,0.10040160642570281,0.0,0.20883534136546184,0.0,0.0038314176245210726,0,0,6.287173611111111,0.7858967013888889,0,Très proche (0-2km),26-35,0,0,0
3942,32,No,0,Research & Development,10,4,Life Sciences,3943,Female,1,Laboratory Technician,Single,87400,2.0,11,1,12.0,2,7,0,7,3,3,2.0,2.0,3.0,231,5.982664742664744,5.991388888888889,0.2854990285439802,0,0,0.020080321285140562,0.12048192771084337,0.0,0.8273092369477911,0.0,0.0,0,0,6.788280367231639,0.8485350459039549,0,Proche (3-10km),26-35,0,0,0
3943,38,No,1,Research & Development,8,2,Technical Degree,3944,Female,1,Manufacturing Director,Married,25140,3.0,11,0,15.0,2,1,1,0,2,3,2.0,4.0,3.0,244,9.036384335154827,9.025694444444444,0.3182428335357986,234,0,0.028112449799196786,0.06827309236947791,0.0,0.0,0.18007662835249041,0.007662835249042145,0,0,5.982664742664744,0.747833092833093,0,Proche (3-10km),36-45,0,0,1
3944,43,Yes,2,Research & Development,1,4,Other,3945,Male,3,Sales Executive,Married,76550,9.0,12,1,6.0,3,1,0,0,3,3,3.0,3.0,3.0,238,8.40061391223156,8.42361111111111,0.2715119214040853,88,0,0.0321285140562249,0.09236947791164658,0.0,0.0,0.15708812260536398,0.0,1,0,9.036384335154827,1.1295480418943533,1,Très proche (0-2km),36-45,1,0,0
3945,42,No,1,Human Resources,1,3,Other,3946,Female,1,Healthcare Representative,Divorced,174650,8.0,13,1,7.0,3,5,0,4,3,3,2.0,2.0,2.0,239,6.699085309158532,6.6722222222222225,0.29962856297019486,0,0,0.020080321285140562,0.08835341365461848,0.0,0.3132530120481928,0.0,0.007662835249042145,0,0,8.40061391223156,1.050076739028945,0,Très proche (0-2km),36-45,0,0,0
3946,55,No,1,Research & Development,3,2,Life Sciences,3947,Female,1,Sales Executive,Married,73510,8.0,20,1,34.0,3,1,0,0,3,4,3.0,1.0,3.0,230,7.598850241545893,7.612361111111111,0.30396021905880943,1,0,0.0321285140562249,0.12449799196787148,0.0,0.0,0.03065134099616858,0.0038314176245210726,0,0,6.699085309158532,0.8373856636448165,0,Proche (3-10km),>45,0,0,0
3947,33,No,0,Research & Development,14,3,Other,3948,Male,1,Research Scientist,Divorced,108200,5.0,12,0,11.0,2,9,1,7,3,3,4.0,2.0,2.0,244,6.731928506375228,6.757916666666667,0.2865952301419659,0,0,0.012048192771084338,0.06827309236947791,0.0,0.2931726907630522,0.0,0.007662835249042145,0,0,7.598850241545893,0.9498562801932366,0,Loin (11-20km),26-35,0,0,0
3948,41,No,1,Research & Development,5,3,Medical,3949,Male,1,Sales Representative,Divorced,121690,1.0,19,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,242,6.291201790633608,6.297499999999999,0.2878956504379077,0,0,0.05622489959839357,0.07630522088353414,0.0,0.6907630522088354,0.0,0.0038314176245210726,0,0,6.731928506375228,0.8414910632969035,0,Proche (3-10km),36-45,0,0,0
3949,34,No,0,Research & Development,7,4,Medical,3950,Female,1,Research Scientist,Divorced,196260,1.0,21,0,15.0,5,15,0,7,2,4,4.0,3.0,3.0,241,8.186905255878285,8.182222222222222,0.3041867040601761,32,0,0.0321285140562249,0.08032128514056225,0.0,0.0,0.09961685823754789,0.01532567049808429,0,0,6.291201790633608,0.786400223829201,0,Proche (3-10km),26-35,0,0,0
3950,53,No,0,Research & Development,10,4,Medical,3951,Male,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,2,4,3,1.0,3.0,2.0,245,8.123122448979592,8.137777777777778,0.3187771237193932,27,0,0.0321285140562249,0.0642570281124498,0.0,0.0,0.1111111111111111,0.0038314176245210726,0,0,8.186905255878285,1.0233631569847856,0,Proche (3-10km),>45,0,0,1
3951,43,No,1,Sales,16,2,Marketing,3952,Female,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,8,3,3,2.0,4.0,3.0,244,6.0869706284153,6.074305555555556,0.28790899949998106,0,0,0.028112449799196786,0.06827309236947791,0.0,0.8192771084337349,0.0,0.011494252873563218,0,0,8.123122448979592,1.015390306122449,0,Loin (11-20km),36-45,0,0,0
3952,34,No,1,Sales,10,2,Life Sciences,3953,Female,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,2,3,3,4.0,4.0,3.0,240,7.696015046296297,7.689861111111111,0.2653239724650497,0,0,0.04417670682730924,0.08433734939759036,0.0,0.0,0.05363984674329502,0.007662835249042145,0,0,6.0869706284153,0.7608713285519125,0,Proche (3-10km),26-35,0,0,0
3953,21,Yes,1,Sales,1,2,Marketing,3954,Male,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,0,4,3,2.0,2.0,3.0,230,7.522102657004831,7.5119444444444445,0.2547543835569432,0,0,0.024096385542168676,0.12449799196787148,0.0,0.0,0.007662835249042145,0.0038314176245210726,1,0,7.696015046296297,0.9620018807870371,0,Très proche (0-2km),<25,0,1,1
3954,38,No,1,Research & Development,8,2,Life Sciences,3955,Female,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4,2,3,4.0,3.0,3.0,237,6.394260431317393,6.380277777777778,0.27910363603624344,0,0,0.028112449799196786,0.0963855421686747,0.0,0.5622489959839357,0.0,0.0,0,0,7.522102657004831,0.9402628321256039,0,Proche (3-10km),36-45,0,0,1
3955,22,Yes,1,Research & Development,1,3,Other,3956,Male,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,0,3,3,3.0,1.0,3.0,242,8.907727272727273,8.928333333333333,0.29850515076724915,222,0,0.040160642570281124,0.07630522088353414,0.0,0.0,0.17624521072796934,0.007662835249042145,1,0,6.394260431317393,0.7992825539146742,0,Très proche (0-2km),<25,0,1,0
3956,31,No,1,Research & Development,8,5,Life Sciences,3957,Male,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,7,2,3,1.0,4.0,3.0,226,7.295628072763028,7.307222222222222,0.29810146609314264,0,0,0.024096385542168676,0.14056224899598393,0.0,0.024096385542168676,0.007662835249042145,0.007662835249042145,0,0,8.907727272727273,1.1134659090909091,1,Proche (3-10km),26-35,0,0,0
3957,51,No,1,Research & Development,1,4,Life Sciences,3958,Female,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,2,3,3,1.0,3.0,3.0,236,6.686816148775894,6.667083333333333,0.276230667173272,0,0,0.04417670682730924,0.10040160642570281,0.0,0.3132530120481928,0.0038314176245210726,0.0038314176245210726,0,0,7.295628072763028,0.9119535090953785,0,Très proche (0-2km),>45,0,0,1
3958,37,No,1,Research & Development,24,1,Life Sciences,3959,Male,2,Sales Executive,Married,32910,1.0,16,3,5.0,2,5,0,3,2,3,2.0,2.0,3.0,234,7.993744064577397,7.996527777777779,0.2995224271430134,11,0,0.01606425702811245,0.10843373493975904,0.0,0.0,0.06513409961685823,0.0038314176245210726,0,0,6.686816148775894,0.8358520185969868,0,Très loin (>20km),36-45,0,0,1
3959,46,No,1,Sales,3,4,Marketing,3960,Female,1,Sales Representative,Divorced,42720,7.0,13,0,24.0,3,2,2,2,4,3,3.0,4.0,3.0,231,9.988379028379027,9.983333333333333,0.3071350358881808,231,110,0.0321285140562249,0.12048192771084337,0.0,0.0,0.17624521072796934,0.0,0,0,7.993744064577397,0.9992180080721746,0,Proche (3-10km),>45,0,0,1
3960,36,No,1,Research & Development,27,3,Technical Degree,3961,Female,4,Research Scientist,Married,50560,7.0,12,0,15.0,2,12,5,7,2,3,4.0,1.0,3.0,242,9.481728650137741,9.488194444444446,0.28282331669484284,242,7,0.0321285140562249,0.07630522088353414,0.0,0.0,0.18007662835249041,0.007662835249042145,0,0,9.988379028379027,1.2485473785473784,1,Très loin (>20km),36-45,1,0,0
3961,44,Yes,2,Sales,10,4,Life Sciences,3962,Male,1,Research Scientist,Divorced,28440,1.0,12,0,6.0,2,5,2,3,4,3,3.0,2.0,2.0,243,9.291028806584363,9.278333333333334,0.2848774995222345,243,4,0.028112449799196786,0.07228915662650602,0.0,0.0,0.1839080459770115,0.011494252873563218,1,0,9.481728650137741,1.1852160812672177,1,Proche (3-10km),36-45,1,0,1
3962,37,No,1,Research & Development,19,2,Technical Degree,3963,Male,2,Sales Executive,Divorced,27030,2.0,14,0,19.0,2,10,4,7,3,3,3.0,2.0,2.0,226,6.068434119960669,6.07013888888889,0.27953350950860756,0,0,0.04819277108433735,0.14056224899598393,0.0,0.751004016064257,0.0,0.0038314176245210726,0,0,9.291028806584363,1.1613786008230453,1,Loin (11-20km),36-45,1,0,1
3963,35,Yes,1,Research & Development,15,4,Life Sciences,3964,Male,2,Research Scientist,Single,19040,1.0,22,1,10.0,4,10,7,7,3,4,3.0,4.0,3.0,239,8.594216643421666,8.582777777777778,0.29944727416881245,143,0,0.01606425702811245,0.08835341365461848,0.0,0.0,0.16475095785440613,0.0,1,0,6.068434119960669,0.7585542649950836,0,Loin (11-20km),36-45,0,0,1
3964,33,No,1,Research & Development,8,5,Medical,3965,Male,2,Laboratory Technician,Married,82240,6.0,19,0,14.0,3,10,7,6,3,3,4.0,1.0,3.0,243,8.043768861454046,8.018888888888888,0.3159601275849645,21,0,0.028112449799196786,0.07228915662650602,0.0,0.0,0.0842911877394636,0.011494252873563218,0,0,8.594216643421666,1.0742770804277082,1,Proche (3-10km),26-35,0,0,0
3965,28,No,1,Sales,9,3,Medical,3966,Female,2,Sales Executive,Married,47660,1.0,12,0,5.0,3,5,0,3,3,3,3.0,4.0,4.0,244,7.366939890710382,7.384166666666667,0.30561138967696827,0,0,0.03614457831325301,0.06827309236947791,0.0,0.012048192771084338,0.019157088122605363,0.0038314176245210726,0,0,8.043768861454046,1.0054711076817557,0,Proche (3-10km),26-35,0,1,1
3966,39,No,1,Sales,3,4,Marketing,3967,Female,2,Laboratory Technician,Single,26100,7.0,12,0,9.0,2,4,2,2,2,3,3.0,3.0,3.0,232,6.890665708812261,6.889444444444445,0.3168667289500293,0,0,0.040160642570281124,0.11646586345381527,0.0,0.19678714859437751,0.0,0.0038314176245210726,0,0,7.366939890710382,0.9208674863387978,0,Proche (3-10km),36-45,0,0,1
3967,46,No,0,Research & Development,9,2,Life Sciences,3968,Male,2,Manufacturing Director,Single,57310,8.0,17,0,6.0,2,2,2,2,3,3,2.0,2.0,3.0,235,6.7014278959810865,6.729722222222223,0.30285816995472853,0,0,0.0321285140562249,0.10441767068273092,0.0,0.30522088353413657,0.0038314176245210726,0.007662835249042145,0,0,6.890665708812261,0.8613332136015326,0,Proche (3-10km),>45,0,0,0
3968,40,No,1,Research & Development,2,2,Medical,3969,Male,1,Research Director,Married,25390,4.0,12,1,7.0,3,4,0,2,3,3,3.0,1.0,2.0,228,6.609389619883041,6.579166666666667,0.3103631368740588,0,0,0.0321285140562249,0.13253012048192772,0.0,0.3534136546184739,0.0,0.0038314176245210726,0,0,6.7014278959810865,0.8376784869976358,0,Très proche (0-2km),36-45,0,0,1
3969,42,No,1,Research & Development,7,4,Other,3970,Female,2,Laboratory Technician,Married,57140,5.0,11,0,10.0,2,0,0,0,3,3,2.0,1.0,2.0,241,6.610516366989396,6.6130555555555555,0.2987418873858251,0,0,0.024096385542168676,0.08032128514056225,0.0,0.3815261044176707,0.0,0.0038314176245210726,0,0,6.609389619883041,0.8261737024853801,0,Proche (3-10km),36-45,0,0,0
3970,35,No,0,Sales,10,1,Life Sciences,3971,Female,2,Research Director,Divorced,43230,2.0,18,3,15.0,3,7,1,7,3,3,2.0,4.0,3.0,244,6.684642531876139,6.6975,0.30567844928444465,0,0,0.028112449799196786,0.06827309236947791,0.0,0.3253012048192771,0.0,0.007662835249042145,0,0,6.610516366989396,0.8263145458736745,0,Proche (3-10km),36-45,0,0,1
3971,38,No,0,Sales,6,4,Marketing,3972,Male,3,Sales Executive,Divorced,73360,5.0,11,0,13.0,3,11,3,8,3,3,1.0,2.0,3.0,238,7.839338235294118,7.825833333333334,0.31389164591321744,2,0,0.01606425702811245,0.09236947791164658,0.0,0.0,0.07279693486590039,0.0,0,0,6.684642531876139,0.8355803164845174,0,Proche (3-10km),36-45,0,0,0
3972,34,Yes,2,Research & Development,2,1,Life Sciences,3973,Male,1,Manufacturing Director,Married,134990,4.0,23,2,11.0,2,7,0,7,4,4,4.0,1.0,2.0,229,7.895517952450266,7.8725,0.29146988906660887,8,0,0.01606425702811245,0.1285140562248996,0.0,0.0,0.06130268199233716,0.0038314176245210726,1,0,7.839338235294118,0.9799172794117648,0,Très proche (0-2km),26-35,0,0,0
3973,37,Yes,1,Research & Development,24,3,Life Sciences,3974,Male,1,Laboratory Technician,Single,137580,1.0,11,1,10.0,5,10,0,8,3,3,4.0,1.0,1.0,233,6.195063185503099,6.193333333333333,0.3022070379909521,0,0,0.028112449799196786,0.11244979919678715,0.0,0.7188755020080321,0.0,0.011494252873563218,1,0,7.895517952450266,0.9869397440562833,0,Très loin (>20km),36-45,0,0,0
3974,39,No,2,Research & Development,2,1,Medical,3975,Male,2,Healthcare Representative,Divorced,51550,2.0,18,1,7.0,3,2,2,2,2,3,3.0,4.0,3.0,239,6.194631566713157,6.166111111111111,0.30951986023357436,0,0,0.03614457831325301,0.08835341365461848,0.0,0.7550200803212851,0.0,0.007662835249042145,0,0,6.195063185503099,0.7743828981878874,0,Très proche (0-2km),36-45,0,0,0
3975,43,No,0,Human Resources,8,5,Medical,3976,Female,3,Sales Executive,Single,22580,4.0,18,0,7.0,2,3,1,2,3,3,1.0,3.0,2.0,234,7.353812915479582,7.360555555555555,0.2833736264184463,0,0,0.028112449799196786,0.10843373493975904,0.0,0.01606425702811245,0.007662835249042145,0.011494252873563218,0,0,6.194631566713157,0.7743289458391446,0,Proche (3-10km),36-45,0,0,1
3976,41,No,1,Research & Development,3,3,Life Sciences,3977,Male,3,Research Scientist,Single,35970,3.0,13,1,11.0,2,3,1,2,1,3,2.0,2.0,1.0,238,7.8185585901027075,7.814861111111112,0.29265550707860405,2,0,0.024096385542168676,0.09236947791164658,0.0,0.008032128514056224,0.04597701149425287,0.007662835249042145,0,0,7.353812915479582,0.9192266144349478,0,Proche (3-10km),36-45,0,0,1
3977,41,No,1,Research & Development,1,1,Technical Degree,3978,Male,3,Laboratory Technician,Divorced,25150,0.0,18,0,23.0,2,22,13,5,2,3,3.0,3.0,4.0,239,10.283835425383542,10.263333333333334,0.3092854707977491,239,196,0.024096385542168676,0.08835341365461848,0.0,0.0,0.1839080459770115,0.0038314176245210726,0,0,7.8185585901027075,0.9773198237628384,0,Très proche (0-2km),36-45,0,0,1
3978,30,No,1,Sales,26,3,Marketing,3979,Female,2,Manager,Single,44200,9.0,11,0,9.0,3,7,0,2,3,3,1.0,3.0,3.0,241,7.0870643153526975,7.091944444444445,0.3009657525926261,0,0,0.03614457831325301,0.08032128514056225,0.0,0.06827309236947791,0.0,0.0038314176245210726,0,0,10.283835425383542,1.2854794281729427,1,Très loin (>20km),26-35,1,0,1
3979,26,Yes,1,Human Resources,2,1,Technical Degree,3980,Female,3,Sales Executive,Married,65780,0.0,15,2,6.0,3,5,1,4,2,3,4.0,2.0,3.0,245,8.706473922902495,8.722222222222221,0.2910065715652243,192,0,0.020080321285140562,0.0642570281124498,0.0,0.0,0.17624521072796934,0.007662835249042145,1,0,7.0870643153526975,0.8858830394190872,0,Très proche (0-2km),26-35,0,1,0
3980,46,Yes,1,Research & Development,10,3,Medical,3981,Male,1,Sales Executive,Married,44220,4.0,11,1,13.0,2,9,3,7,3,3,4.0,2.0,4.0,228,7.9803557504873295,7.950833333333334,0.3374704936830295,16,0,0.01606425702811245,0.13253012048192772,0.0,0.004016064257028112,0.08812260536398467,0.007662835249042145,1,0,8.706473922902495,1.0883092403628118,1,Proche (3-10km),>45,0,0,1
3981,40,No,1,Sales,27,2,Medical,3982,Female,3,Sales Executive,Divorced,102740,4.0,18,0,12.0,3,5,0,3,3,3,3.0,4.0,3.0,232,6.624849137931034,6.641249999999999,0.3092846656811924,0,0,0.03614457831325301,0.11646586345381527,0.0,0.40160642570281124,0.0,0.007662835249042145,0,0,7.9803557504873295,0.9975444688109162,0,Très loin (>20km),36-45,0,0,0
3982,34,No,1,Research & Development,2,3,Life Sciences,3983,Male,2,Laboratory Technician,Married,53430,1.0,14,0,10.0,5,10,4,8,2,3,2.0,3.0,3.0,241,7.404434071000461,7.401111111111111,0.29748223994688444,0,0,0.03614457831325301,0.08032128514056225,0.0,0.012048192771084338,0.007662835249042145,0.0038314176245210726,0,0,6.624849137931034,0.8281061422413792,0,Très proche (0-2km),26-35,0,0,0
3983,58,No,0,Research & Development,2,4,Medical,3984,Male,1,Laboratory Technician,Divorced,23760,4.0,12,1,37.0,3,16,14,14,3,3,2.0,2.0,2.0,232,6.579242097701149,6.582361111111111,0.3040697202263183,0,0,0.0321285140562249,0.11646586345381527,0.0,0.42570281124497994,0.0,0.01532567049808429,0,0,7.404434071000461,0.9255542588750576,0,Très proche (0-2km),>45,0,0,1
3984,35,No,1,Research & Development,8,1,Technical Degree,3985,Female,3,Manufacturing Director,Married,53460,0.0,14,0,6.0,3,5,0,3,2,3,2.0,3.0,4.0,235,7.400633569739952,7.4158333333333335,0.3204881261074825,0,0,0.028112449799196786,0.10441767068273092,0.0,0.020080321285140562,0.011494252873563218,0.007662835249042145,0,0,6.579242097701149,0.8224052622126437,0,Proche (3-10km),36-45,0,0,0
3985,47,No,1,Research & Development,19,5,Medical,3986,Female,2,Research Scientist,Divorced,28270,8.0,14,1,28.0,3,22,14,10,3,3,3.0,2.0,3.0,234,10.694584520417852,10.709166666666668,0.2694619729018501,234,232,0.012048192771084338,0.10843373493975904,0.0,0.0,0.1724137931034483,0.0038314176245210726,0,0,7.400633569739952,0.925079196217494,0,Loin (11-20km),>45,0,0,1
3986,40,No,1,Research & Development,1,4,Life Sciences,3987,Male,2,Manager,Divorced,199430,2.0,13,1,15.0,3,7,7,7,3,3,2.0,1.0,3.0,238,7.240177404295052,7.249444444444444,0.3090251753628469,0,0,0.040160642570281124,0.09236947791164658,0.0,0.05220883534136546,0.007662835249042145,0.0038314176245210726,0,0,10.694584520417852,1.3368230650522315,1,Très proche (0-2km),36-45,1,0,0
